index,stars
15784,3.030413816839888
15785,3.871094948101502
15786,4.0
15787,4.0
15788,3.36
15789,4.16
15790,4.26
15791,3.69
15792,3.7980682488854667
15793,4.462692900444697
15794,4.2
15795,2.637703489324064
15796,4.002594266275286
15797,3.90367046550033
15798,3.96
15799,4.97
15800,3.6220336761675593
15801,4.16
15802,4.71
15803,3.5
15804,3.84
15805,4.45
15806,3.996672832781477
15807,4.999999999999999
15808,4.25
15809,3.33
15810,4.471127557408491
15811,3.27
15812,5.0
15813,4.212273448141086
15814,4.325424653212782
15815,3.44
15816,3.2178392293865663
15817,4.64
15818,3.28
15819,4.1
15820,3.87
15821,4.009843384997773
15822,4.17
15823,5.0
15824,5.0
15825,3.99
15826,3.76
15827,4.32
15828,3.81
15829,4.5325618886641585
15830,3.68
15831,3.69
15832,2.56
15833,4.15689594452929
15834,2.64
15835,3.992047547948653
15836,5.0
15837,3.7352707111768595
15838,4.71
15839,4.4
15840,4.07
15841,4.0331530004025264
15842,3.69
15843,3.71
15844,3.48
15845,3.61
15846,3.32
15847,4.016496554075242
15848,4.36
15849,3.53
15850,3.64
15851,3.75
15852,3.1248131205615004
15853,3.85
15854,3.61
15855,3.95
15856,4.09
15857,4.16
15858,3.98
15859,1.86
15860,3.6095730868664484
15861,3.75
15862,5.0
15863,3.22
15864,3.0
15865,4.88
15866,4.35
15867,3.6151284108708914
15868,4.03
15869,5.0
15870,2.69
15871,3.22
15872,3.8441588769450212
15873,3.73
15874,4.999999999999999
15875,3.6763932278946667
15876,4.03
15877,4.3
15878,3.81
15879,4.001894233116588
15880,3.2545554975002324
15881,4.896269839791302
15882,1.0
15883,4.171965884579529
15884,3.759146313131489
15885,4.06
15886,5.0
15887,3.36
15888,4.19
15889,3.93
15890,3.815048201617205
15891,3.44
15892,4.293050516898669
15893,4.047969877674968
15894,4.07
15895,3.497819155678098
15896,4.26
15897,5.0
15898,4.697769864446365
15899,2.802237573982359
15900,4.15
15901,4.8
15902,3.3263973305223113
15903,4.353606195244265
15904,4.25
15905,1.0
15906,3.5662701140199906
15907,3.55
15908,3.68
15909,4.6
15910,3.93
15911,4.068173602097545
15912,5.0
15913,2.7963508877541132
15914,3.13
15915,4.08
15916,3.47
15917,3.0222381149169224
15918,4.66
15919,4.11
15920,4.009239635174641
15921,3.92
15922,3.967772513447335
15923,4.284093896531452
15924,4.54
15925,2.14
15926,2.9999999999999996
15927,4.041923357427801
15928,4.0
15929,4.0
15930,3.17
15931,3.12
15932,4.058585368474747
15933,4.37
15934,3.75
15935,3.51
15936,4.45
15937,3.72
15938,3.6930235389103627
15939,4.55
15940,4.46
15941,2.887029151055768
15942,3.76
15943,3.890327600513852
15944,3.5937661282876685
15945,4.0
15946,5.0
15947,3.434736813362238
15948,4.46
15949,1.0
15950,4.11
15951,3.68
15952,4.0
15953,4.76
15954,4.09
15955,3.81
15956,4.35
15957,4.47
15958,3.6139299436881376
15959,3.85
15960,3.617261311415004
15961,4.2824454299914505
15962,3.9852096913148203
15963,4.38
15964,4.38
15965,4.51
15966,3.1973980486832896
15967,3.575183260735513
15968,3.55
15969,3.94
15970,4.0575277625303245
15971,3.56
15972,4.001406035241269
15973,3.77
15974,4.12
15975,3.57
15976,3.8123918487279287
15977,3.42
15978,4.53
15979,4.24
15980,4.999999999999999
15981,4.25
15982,4.28
15983,3.7
15984,3.8
15985,4.43
15986,1.0
15987,3.544220318503492
15988,4.07
15989,5.0
15990,4.0
15991,3.97
15992,4.0
15993,3.46
15994,3.45
15995,4.2
15996,3.79
15997,3.605071907145671
15998,3.85
15999,3.7097799246243217
16000,2.9999999999999996
16001,4.66
16002,2.900043217861954
16003,3.59
16004,4.74
16005,3.67
16006,2.19
16007,4.08951789298936
16008,3.33
16009,4.0
16010,4.5
16011,2.0
16012,2.95
16013,3.94
16014,4.119595156290381
16015,3.31
16016,3.63
16017,4.423900961098674
16018,3.58
16019,3.88
16020,3.99
16021,3.97
16022,3.56
16023,3.93
16024,3.9673785466449036
16025,4.525763625529672
16026,4.310062282593506
16027,3.4232774516328326
16028,4.0
16029,3.887379651648285
16030,3.43
16031,3.76
16032,4.54
16033,4.01
16034,4.8
16035,3.2765552893857937
16036,2.9964994897347306
16037,4.0
16038,2.65
16039,4.37
16040,4.0
16041,3.95
16042,4.41
16043,4.0
16044,3.0380426929046327
16045,3.0
16046,4.38
16047,3.9864166516560635
16048,3.530768362717809
16049,3.48
16050,2.6
16051,4.64
16052,4.11
16053,4.08
16054,4.15
16055,3.73
16056,5.0
16057,4.19
16058,3.32
16059,3.423139049629407
16060,3.33
16061,3.13
16062,3.0
16063,3.63
16064,3.948378393597874
16065,4.78
16066,3.0
16067,3.65
16068,3.87
16069,4.07
16070,4.18
16071,4.205376874892412
16072,4.123589744380384
16073,3.6380095086106308
16074,4.13
16075,1.5046039804455724
16076,4.299384361494353
16077,2.91
16078,5.0
16079,4.42
16080,4.04
16081,5.0
16082,1.4894799983257636
16083,3.61
16084,3.4893909706206583
16085,4.33
16086,3.87
16087,4.19
16088,1.0
16089,3.12
16090,4.546708410507725
16091,3.5712258994774206
16092,4.03
16093,1.6
16094,3.903595254139819
16095,3.93
16096,2.824098040390951
16097,3.48
16098,2.47
16099,2.67
16100,4.44
16101,4.46
16102,4.07
16103,3.73
16104,3.89
16105,3.7595208439954013
16106,2.67
16107,3.33
16108,3.7
16109,3.3613174231780896
16110,3.086546171015927
16111,4.342152002670338
16112,3.55
16113,3.2
16114,3.59
16115,3.59
16116,3.9945022883334205
16117,2.1915471473131762
16118,3.8035103312662644
16119,3.540940339985754
16120,4.188466770337528
16121,4.051347244504989
16122,3.85
16123,3.86
16124,3.42
16125,4.05
16126,1.8340151418440995
16127,4.3
16128,4.0
16129,2.97
16130,4.0
16131,1.0
16132,3.5216130132965118
16133,2.895199603605855
16134,4.107321276263245
16135,3.33
16136,4.3753679683782005
16137,3.837789992207196
16138,3.8942053345030825
16139,5.0
16140,3.84
16141,3.4389858711996073
16142,3.5957163931860268
16143,3.35
16144,3.91
16145,2.635454256393568
16146,3.1769021353564226
16147,4.8
16148,3.6039019218901887
16149,4.0
16150,4.462029062113022
16151,3.08
16152,2.65
16153,3.67
16154,4.641884436868273
16155,3.92
16156,3.6599103471948986
16157,3.67
16158,2.342982433132996
16159,4.5
16160,1.0
16161,4.64
16162,2.0
16163,4.12911818229757
16164,4.67
16165,4.57
16166,3.43
16167,1.0
16168,3.97
16169,3.67
16170,3.7565575657625834
16171,3.3
16172,4.56
16173,5.0
16174,2.62
16175,5.0
16176,3.6
16177,4.63
16178,2.9306017892102414
16179,3.5441090191931
16180,3.49
16181,3.314389534680387
16182,3.76
16183,3.82
16184,3.597162233098614
16185,3.65
16186,4.13
16187,2.0
16188,3.3433749412740172
16189,4.07
16190,3.6
16191,4.72
16192,1.59
16193,4.72
16194,3.46
16195,3.62
16196,4.29
16197,4.2
16198,5.000000000000001
16199,4.662981767383148
16200,3.8
16201,5.0
16202,4.5
16203,4.23
16204,3.76
16205,3.23
16206,4.2099563040868135
16207,3.18
16208,4.4043715741084455
16209,3.8691412262325424
16210,4.999999999999999
16211,3.708991423376527
16212,3.84
16213,4.06
16214,4.12
16215,2.4
16216,2.99084574981933
16217,3.117708812169843
16218,5.0
16219,3.8950635389339663
16220,3.72
16221,3.29
16222,3.19
16223,3.28
16224,4.88
16225,3.71
16226,3.725643111901413
16227,3.64
16228,3.8
16229,4.0
16230,3.946863816978877
16231,4.25
16232,4.051220193927625
16233,4.0
16234,5.0
16235,4.505820701081654
16236,4.2
16237,3.23
16238,4.551192068135854
16239,3.77
16240,3.63
16241,4.21
16242,2.89905848936357
16243,3.67
16244,4.092360454362307
16245,3.24
16246,2.6
16247,4.44
16248,3.11
16249,2.36
16250,4.0
16251,4.0
16252,4.36
16253,3.93
16254,3.0
16255,4.577542957476126
16256,2.89
16257,3.64
16258,4.0
16259,4.63
16260,3.78
16261,3.609093265661927
16262,3.063913625444891
16263,3.83
16264,3.61
16265,4.999999999999999
16266,3.72
16267,4.1456195363929735
16268,3.1
16269,3.73
16270,3.09
16271,4.745473415047527
16272,3.9
16273,3.87
16274,3.88
16275,1.0
16276,3.669697221909007
16277,4.400089970341918
16278,3.6
16279,4.25
16280,4.0
16281,3.417931787809621
16282,4.53
16283,3.9108353389604655
16284,4.19
16285,3.93
16286,5.0
16287,4.15
16288,3.73
16289,3.23
16290,4.139417341194831
16291,4.56
16292,3.9
16293,3.33
16294,4.8
16295,3.6
16296,4.092132156804739
16297,3.52
16298,3.3471603241157157
16299,4.087723407022874
16300,4.193210919170302
16301,4.0
16302,4.0
16303,3.342955409759681
16304,3.46
16305,3.18
16306,4.09
16307,3.47
16308,3.3502983595681504
16309,3.5448409831180014
16310,3.16
16311,1.0
16312,4.59
16313,3.83
16314,3.975115362194457
16315,3.639188577904081
16316,2.62922763336678
16317,4.061034232191925
16318,3.553315675475133
16319,2.81
16320,4.12
16321,3.544945670976475
16322,4.58
16323,3.9
16324,3.9493981336126645
16325,3.43
16326,3.5941255673163135
16327,3.63
16328,3.841383339441617
16329,3.70489439467928
16330,5.0
16331,3.75
16332,3.46
16333,3.5903537055969434
16334,3.71
16335,1.0
16336,3.77
16337,3.75
16338,3.98
16339,3.33
16340,2.5
16341,4.29
16342,3.49
16343,3.961721936601235
16344,4.625897223104143
16345,4.0
16346,3.92
16347,4.2
16348,4.67
16349,3.68
16350,3.43
16351,3.7331614389018353
16352,3.98
16353,4.5
16354,5.0
16355,5.0
16356,2.825323864076967
16357,1.0
16358,4.3
16359,4.319705938827119
16360,4.0
16361,3.0
16362,4.400439028456865
16363,3.4820059927982014
16364,3.67
16365,1.0
16366,3.67
16367,3.85
16368,1.0
16369,4.75
16370,4.028870734807787
16371,2.75
16372,3.6
16373,3.75
16374,3.73
16375,4.099225145866708
16376,3.8
16377,5.0
16378,5.0
16379,4.2
16380,4.77
16381,4.21
16382,3.0
16383,4.544838905927471
16384,3.9745636223029703
16385,4.087269823065632
16386,4.75
16387,3.85
16388,4.12
16389,3.87
16390,3.7162077401512374
16391,4.29
16392,2.78
16393,3.33
16394,3.63
16395,3.47
16396,2.0
16397,2.79
16398,4.02
16399,4.799654430840978
16400,4.221290581983697
16401,3.48
16402,4.19
16403,3.42
16404,4.21
16405,4.34
16406,4.24
16407,3.8565548908351888
16408,3.12
16409,3.64
16410,3.97
16411,3.62
16412,3.28
16413,4.65
16414,4.3
16415,3.44
16416,3.91
16417,4.215727352674618
16418,3.336567224619355
16419,3.25270771878511
16420,3.56
16421,4.02
16422,3.63
16423,4.29
16424,4.929784220968969
16425,4.67
16426,3.917337359821946
16427,4.19
16428,3.8
16429,4.069963477974743
16430,2.8
16431,3.5766766314047826
16432,4.047562796037566
16433,3.280576196099116
16434,4.372833054403442
16435,4.41
16436,4.3
16437,3.97
16438,3.55
16439,4.13
16440,3.86
16441,4.42
16442,5.0
16443,4.2411084186711765
16444,3.985049549924502
16445,3.0076394599183027
16446,3.97
16447,3.75
16448,2.696167565299313
16449,4.11
16450,3.41
16451,3.22
16452,4.2
16453,5.0
16454,3.64
16455,3.86
16456,3.84
16457,5.0
16458,4.28
16459,3.722608087796308
16460,2.89
16461,4.43
16462,3.323746564216016
16463,2.67
16464,3.57
16465,4.540597815462165
16466,4.38
16467,3.67
16468,1.0
16469,4.1267682294538135
16470,4.09
16471,3.48
16472,5.000000000000001
16473,3.8
16474,1.0
16475,4.516589298934666
16476,3.84
16477,4.094727457780577
16478,2.0
16479,3.85
16480,3.8753305128616167
16481,4.0
16482,4.19
16483,4.6919417723841494
16484,4.21
16485,5.0
16486,3.522451093177927
16487,3.7
16488,3.67
16489,3.7304890649663482
16490,3.87
16491,3.85
16492,4.636654301010898
16493,4.3
16494,3.710574879251277
16495,4.15
16496,3.1736206990006703
16497,1.3882036750539675
16498,4.045223625784281
16499,4.2
16500,4.196495492720396
16501,4.42
16502,3.4
16503,3.59
16504,3.9
16505,5.0
16506,5.0
16507,3.65
16508,5.0
16509,3.82
16510,3.83
16511,3.4
16512,3.6788010850694257
16513,2.74
16514,3.5381373915178993
16515,3.751393647049698
16516,3.5
16517,2.9776346798179185
16518,4.2
16519,3.987813623767732
16520,3.74
16521,3.607480412725612
16522,1.0
16523,2.0
16524,3.530542196728291
16525,4.106575797188709
16526,4.336118480395012
16527,4.387425886722793
16528,3.16
16529,4.152134447398421
16530,3.72
16531,5.0
16532,4.33
16533,4.829366109452457
16534,5.0
16535,3.8078641044806303
16536,2.3
16537,3.9976397541088566
16538,4.089039193644308
16539,4.611398370002064
16540,5.0
16541,3.0
16542,3.4
16543,4.041393282651844
16544,3.74
16545,4.141399886203388
16546,4.2
16547,3.6
16548,3.034291724469716
16549,4.200758678603954
16550,4.46
16551,4.138388741526825
16552,3.25
16553,2.9999999999999996
16554,3.68
16555,3.3157561556566035
16556,3.4512175672296457
16557,5.0
16558,4.5
16559,4.23
16560,4.372954506997654
16561,4.33
16562,4.66
16563,4.0
16564,3.9618895699982284
16565,3.9
16566,4.190055781070739
16567,3.82
16568,3.8421394020924824
16569,4.4
16570,3.6898705515397103
16571,3.61
16572,3.732286882921042
16573,2.9
16574,3.97
16575,3.736032736928286
16576,3.77
16577,4.067195868430943
16578,3.67
16579,3.77
16580,3.412407769166724
16581,4.36
16582,4.017392985435627
16583,3.755151600311103
16584,4.84947267930747
16585,2.5
16586,4.17
16587,4.71
16588,4.19
16589,4.544058958779774
16590,3.38
16591,4.67
16592,3.47
16593,5.0
16594,3.41
16595,4.11
16596,3.5792466132926757
16597,3.23
16598,4.0
16599,4.499744637318479
16600,3.73
16601,4.289108747574049
16602,3.67
16603,3.9504205472925564
16604,3.31
16605,3.81
16606,3.33
16607,4.656470377914508
16608,4.0
16609,3.7965699484218733
16610,4.19
16611,3.47
16612,5.0
16613,3.5413735766859094
16614,3.77
16615,3.59
16616,3.867900170811341
16617,3.8308665248360527
16618,3.77581768448471
16619,3.4551651184737735
16620,3.28
16621,2.74
16622,3.89
16623,4.8
16624,4.0
16625,4.41
16626,3.64
16627,3.88
16628,4.56
16629,3.5
16630,3.2777784433818646
16631,2.3
16632,3.7974116846813835
16633,3.0
16634,5.0
16635,3.65
16636,3.0
16637,3.278416841223521
16638,4.2
16639,4.0
16640,3.1128444094234595
16641,4.715540868243112
16642,4.15
16643,3.93999937088538
16644,3.535933728836592
16645,4.23051031646192
16646,3.779817004731756
16647,4.11
16648,4.0935633171332535
16649,4.5
16650,3.9063702095911084
16651,4.17
16652,3.0
16653,2.94
16654,3.0
16655,4.02
16656,4.0
16657,2.5334260965864837
16658,3.2845837696533726
16659,5.0
16660,3.748966960514097
16661,4.22
16662,4.54
16663,3.3812201861065727
16664,3.768520620917195
16665,4.69
16666,3.532143313454999
16667,5.0
16668,3.63
16669,3.94
16670,4.1
16671,3.8832042553059383
16672,2.66
16673,4.31
16674,4.03
16675,3.49
16676,3.75
16677,4.17
16678,4.0
16679,1.0
16680,3.74
16681,4.04
16682,2.5666900503583387
16683,3.859555462695517
16684,3.4
16685,4.0
16686,5.0
16687,3.71
16688,2.57
16689,4.67
16690,4.600060932647401
16691,5.0
16692,4.57
16693,3.98
16694,3.98
16695,3.6923060108863472
16696,4.15
16697,3.418813187356145
16698,2.0
16699,4.48
16700,3.47
16701,3.8170809488397155
16702,3.0
16703,4.29
16704,3.87
16705,3.77
16706,5.0
16707,3.8
16708,4.301234030314862
16709,3.94
16710,4.83
16711,3.82
16712,3.81
16713,3.8
16714,4.01
16715,4.7325318522171
16716,2.67
16717,3.81
16718,4.28
16719,3.9885523407803745
16720,2.8325002580152385
16721,3.14
16722,5.0
16723,4.05
16724,4.734864592967271
16725,3.8081520656225964
16726,1.0
16727,4.063806316979106
16728,4.21976174677423
16729,3.15
16730,4.8
16731,4.33
16732,5.0
16733,4.25
16734,2.900365395504265
16735,3.89
16736,3.94
16737,3.313634437322352
16738,2.27
16739,4.14
16740,4.311213146653009
16741,3.7409466651962537
16742,1.75
16743,3.7928455196658972
16744,3.61
16745,3.84
16746,4.4765287489254355
16747,4.165667158055722
16748,4.21
16749,3.446011871614697
16750,3.63
16751,3.97
16752,3.2
16753,4.24
16754,4.71
16755,5.0
16756,1.0
16757,3.689081237722731
16758,3.740005146962237
16759,4.03
16760,3.8350395511205444
16761,4.16
16762,3.100632386849566
16763,4.783107949949554
16764,4.2558002418543674
16765,5.0
16766,4.519494327305346
16767,3.67
16768,3.33
16769,2.95
16770,4.009391473086436
16771,4.999999999999999
16772,4.0
16773,4.031643630132006
16774,3.63
16775,3.87
16776,4.34
16777,4.0
16778,3.449664984657839
16779,4.0
16780,3.81
16781,3.5929258232252894
16782,5.0
16783,3.5
16784,4.53
16785,3.75
16786,4.775328440536859
16787,3.030336842324268
16788,3.865105540283875
16789,3.7526897460399464
16790,4.109048032039586
16791,4.3268638261922145
16792,4.27
16793,3.69
16794,3.23
16795,4.573552880875091
16796,4.27
16797,3.2665530090978967
16798,3.89
16799,4.0
16800,1.29
16801,3.834949825721781
16802,4.05
16803,4.1
16804,3.771462738099318
16805,4.33
16806,2.89
16807,4.220903016244259
16808,5.0
16809,3.43
16810,4.34074826751757
16811,4.753859912015388
16812,4.15
16813,4.5
16814,3.52
16815,4.437292922575048
16816,3.75
16817,3.735196901747486
16818,4.460605454064909
16819,4.68
16820,1.0
16821,4.09
16822,3.93
16823,4.334940107056892
16824,4.83
16825,4.4
16826,1.8
16827,3.9511668010114542
16828,5.0
16829,4.243897548034147
16830,4.37
16831,4.43
16832,4.56
16833,4.26
16834,3.49
16835,4.0
16836,4.530244670140379
16837,4.71
16838,3.9
16839,3.54
16840,3.67
16841,3.75
16842,3.7205577181766234
16843,4.03
16844,3.581619970895066
16845,4.56
16846,3.58
16847,4.13
16848,2.85
16849,3.67
16850,4.29
16851,3.7761480775483083
16852,4.0
16853,3.9196539981657446
16854,4.32
16855,5.0
16856,4.042669148993996
16857,3.52
16858,4.038335893518133
16859,4.21
16860,3.95
16861,3.308335838213975
16862,3.6
16863,3.9030372772600725
16864,3.595364311511619
16865,2.864948807666556
16866,4.01
16867,4.05
16868,3.65
16869,4.191197202504348
16870,4.13
16871,3.5925538363765934
16872,4.0
16873,3.4618769047091793
16874,3.89
16875,3.58
16876,4.5
16877,3.85
16878,4.31
16879,4.94
16880,2.8
16881,3.9565343426527644
16882,3.795298033176078
16883,2.29
16884,4.210752815442932
16885,3.8038588867636567
16886,4.0
16887,5.0
16888,4.803144047604639
16889,4.38
16890,3.0
16891,3.9699059386139632
16892,3.4784452479821453
16893,4.18
16894,3.68
16895,3.95524647813818
16896,3.0000000000000004
16897,3.81
16898,3.71
16899,4.03
16900,4.06
16901,3.82
16902,3.47
16903,3.9125398434412824
16904,4.35
16905,1.0
16906,4.0
16907,4.519078396489167
16908,4.8
16909,4.313436677997991
16910,5.0
16911,3.98
16912,3.99
16913,4.636567625592904
16914,3.96
16915,3.9292359552548093
16916,2.878299895635359
16917,4.18
16918,3.103280401049177
16919,4.613834590165995
16920,4.55
16921,2.74
16922,3.37
16923,4.17
16924,4.149094493608768
16925,4.01340148226023
16926,4.33
16927,2.837442162202867
16928,4.04
16929,5.0
16930,3.83
16931,4.404613716688316
16932,3.4
16933,4.371868819796617
16934,4.56
16935,3.84
16936,4.41
16937,2.0
16938,4.67
16939,3.4
16940,4.0
16941,3.0
16942,4.043794912700213
16943,3.5946530032047246
16944,3.94
16945,5.0
16946,4.53
16947,3.58
16948,3.6426515773621286
16949,3.8361134455175647
16950,3.62
16951,4.57
16952,4.35
16953,4.16
16954,4.27
16955,3.62
16956,4.560544620241582
16957,3.986839562518674
16958,3.9066402456433904
16959,4.0
16960,5.0
16961,3.64
16962,4.0
16963,4.72
16964,3.500767141619914
16965,4.091174150673324
16966,4.314462388753124
16967,3.46
16968,3.77
16969,4.745249247386301
16970,4.37
16971,4.14
16972,5.0
16973,4.375237974423556
16974,3.0
16975,3.57
16976,4.43
16977,4.2
16978,5.0
16979,3.95
16980,3.18
16981,4.90451212899977
16982,3.88
16983,3.9790334647191377
16984,4.89
16985,4.37
16986,4.411830757401673
16987,4.072657031477087
16988,4.12
16989,3.54
16990,4.71
16991,3.07
16992,3.85
16993,4.406355658106279
16994,3.2221869191510604
16995,3.2669338075172183
16996,3.8681629394131156
16997,4.33
16998,3.53
16999,4.8
17000,3.86
17001,3.5
17002,3.16
17003,4.004541307003116
17004,3.5
17005,3.7122505779846877
17006,4.06
17007,4.15394932930593
17008,4.12
17009,4.38
17010,4.37
17011,2.319601970438723
17012,2.061817066478701
17013,3.62
17014,5.0
17015,2.620958835838193
17016,1.0
17017,3.64
17018,3.81
17019,3.69
17020,5.0
17021,3.842830097117075
17022,4.292770306754395
17023,3.8167920544542797
17024,4.65
17025,4.785527013371998
17026,3.83
17027,2.0
17028,4.29
17029,4.88
17030,5.0
17031,4.8
17032,3.97
17033,3.68
17034,4.0
17035,3.5401700934796168
17036,3.1814740954545444
17037,4.2501668902796625
17038,4.19
17039,3.67
17040,3.8258096177151613
17041,1.608306058386799
17042,3.52
17043,4.42
17044,4.3023386620946305
17045,3.66
17046,3.77
17047,5.0
17048,3.43
17049,4.262697246966718
17050,4.4
17051,3.6878465758147647
17052,5.0
17053,4.07
17054,3.8
17055,2.36
17056,3.5
17057,4.55
17058,4.0845518833006
17059,4.294388565762331
17060,3.44
17061,4.4
17062,3.6
17063,3.08
17064,4.302015010950557
17065,4.453577673701808
17066,4.08
17067,3.87
17068,4.38
17069,3.86
17070,4.047822098405466
17071,3.35
17072,3.83
17073,4.75
17074,3.59
17075,4.4338976472252964
17076,4.361161930657317
17077,4.22
17078,3.92
17079,3.48
17080,3.88
17081,2.91
17082,4.25
17083,3.7874683874197106
17084,3.75
17085,3.59
17086,3.79
17087,4.052097653325511
17088,4.68
17089,4.0
17090,4.28
17091,4.038144225337685
17092,3.0
17093,3.77
17094,4.12
17095,3.93
17096,3.968020557682715
17097,2.0
17098,2.58797210795266
17099,2.07
17100,4.599341911188523
17101,4.38
17102,4.0
17103,1.86
17104,5.0
17105,4.17
17106,3.97
17107,3.67
17108,4.1
17109,4.43
17110,4.71
17111,3.0
17112,4.0
17113,3.95
17114,3.7
17115,2.8
17116,3.3340127650735285
17117,3.89
17118,3.77
17119,3.81
17120,3.59
17121,4.33
17122,4.0
17123,3.8689127824082274
17124,4.59
17125,4.285146254424598
17126,3.918286285079271
17127,4.44
17128,3.59
17129,2.69
17130,3.7026768172967377
17131,3.8988661346502966
17132,3.2147695923331563
17133,2.0
17134,4.062585747781999
17135,1.0
17136,4.04
17137,3.0
17138,1.75
17139,4.63
17140,3.0
17141,4.52
17142,2.5
17143,4.06
17144,4.390910614138468
17145,3.0
17146,5.0
17147,4.21
17148,4.0
17149,3.8736873529139886
17150,3.96
17151,3.67
17152,4.02
17153,3.82
17154,2.8227876278244097
17155,4.67
17156,5.0
17157,2.79387111613211
17158,3.61
17159,4.0
17160,3.53
17161,2.83
17162,3.7473924948968795
17163,3.3638144507850423
17164,4.2206696770115455
17165,3.12
17166,4.013924796865428
17167,5.0
17168,3.0
17169,3.8661529811199555
17170,3.3430488568096752
17171,3.4676966627387644
17172,4.05
17173,4.07
17174,3.97
17175,4.0
17176,4.47
17177,4.1252604313777
17178,3.18
17179,1.79
17180,2.63
17181,2.866297976099391
17182,2.9815819505486423
17183,4.17680892992109
17184,4.62
17185,3.94
17186,4.75
17187,4.15
17188,4.08
17189,5.0
17190,5.0
17191,2.0
17192,4.85341169441559
17193,3.67
17194,5.0
17195,3.99
17196,4.36
17197,3.53926900804004
17198,4.88
17199,3.997411294501725
17200,4.39
17201,3.9356317312631894
17202,3.86
17203,4.664706145242604
17204,3.1527284619104914
17205,4.24
17206,3.54
17207,4.133869049695073
17208,4.277767783104924
17209,4.0
17210,3.7491809555988764
17211,3.84
17212,3.578605492159615
17213,4.59
17214,3.91
17215,3.9095941197042223
17216,2.89
17217,3.8816848411934948
17218,3.87
17219,4.626449220362447
17220,3.32
17221,4.0
17222,3.4060192671966494
17223,3.707980921910652
17224,3.74
17225,4.0
17226,3.47
17227,3.957634179947219
17228,3.49
17229,3.044425809194165
17230,4.3123650444580655
17231,3.4477552310348245
17232,4.78
17233,5.0
17234,3.93
17235,4.53
17236,2.33
17237,3.87
17238,3.4
17239,3.9029284934182202
17240,3.67
17241,2.6
17242,4.05
17243,3.6021261660509825
17244,4.068976710752664
17245,3.46
17246,5.0
17247,3.95
17248,4.0
17249,3.8052526202162906
17250,5.0
17251,4.295352821720729
17252,4.35809508559326
17253,4.21
17254,4.25
17255,5.0
17256,3.67
17257,4.22
17258,3.75
17259,5.0
17260,3.81
17261,2.6
17262,4.48
17263,2.78
17264,4.5
17265,4.490328761896118
17266,4.11
17267,3.43
17268,3.470240436188916
17269,3.63
17270,3.7907169668332696
17271,4.0
17272,3.9690963038061167
17273,3.46
17274,4.0507164938476885
17275,3.9278764241692916
17276,3.809329432650755
17277,3.44
17278,3.8
17279,3.85
17280,1.0
17281,3.986872172814391
17282,3.75
17283,4.3
17284,3.0
17285,2.8960642497053444
17286,4.0
17287,3.8258934734582573
17288,3.1745854691204474
17289,2.62
17290,3.893091086392756
17291,3.56
17292,4.75
17293,5.0
17294,3.92
17295,4.042609588097309
17296,3.36
17297,1.7403588750271795
17298,1.0
17299,3.4565269203192863
17300,3.61
17301,4.23
17302,4.21
17303,4.094604142288873
17304,3.575486636473984
17305,4.19
17306,4.0
17307,3.4299419285986157
17308,3.77
17309,3.88
17310,3.87
17311,1.0
17312,4.33
17313,5.0
17314,3.666982206899919
17315,3.9178948110438103
17316,3.982122871891754
17317,3.316238720287149
17318,3.42
17319,3.68
17320,3.75
17321,4.723927686001583
17322,4.52
17323,3.905526558231212
17324,2.43
17325,4.11
17326,3.8497788951776655
17327,3.67
17328,3.5
17329,4.0
17330,4.195099293880527
17331,4.790118911652183
17332,4.358813989698285
17333,4.764040375708024
17334,3.59
17335,4.05
17336,4.367278045134463
17337,3.91
17338,3.4985999139945716
17339,4.845160136822459
17340,4.4139800355726315
17341,4.2584244298883975
17342,4.33
17343,3.88
17344,4.42
17345,3.52037594738883
17346,1.2
17347,2.241610056296368
17348,2.488921674853438
17349,4.9
17350,4.63898456820925
17351,3.15
17352,3.88
17353,4.0
17354,2.247642976939771
17355,3.11
17356,3.77
17357,3.75
17358,4.511454071295031
17359,3.3713346754117346
17360,2.86
17361,3.8281339758718356
17362,4.113457985566559
17363,4.0
17364,3.67
17365,4.92
17366,3.21
17367,4.226986186993613
17368,3.555033111054621
17369,3.0
17370,4.17
17371,4.619523289549467
17372,4.18
17373,4.57
17374,4.19
17375,4.0
17376,4.86
17377,4.05
17378,2.94
17379,1.33
17380,3.87
17381,3.56
17382,4.29
17383,4.13
17384,4.129359066695046
17385,4.07
17386,4.387229671024634
17387,4.3304976469768635
17388,4.8
17389,3.99
17390,4.46971834099015
17391,3.63
17392,4.15953730769032
17393,3.33
17394,3.86
17395,5.0
17396,3.41
17397,4.12357154668909
17398,3.304044558394488
17399,3.7118267915263328
17400,3.89
17401,4.0
17402,4.2547023476577985
17403,3.61
17404,4.05
17405,3.0
17406,3.77
17407,5.0
17408,3.19
17409,3.5
17410,4.4
17411,2.694702363131023
17412,4.0
17413,4.25
17414,3.87
17415,3.76
17416,3.9
17417,3.82
17418,4.23
17419,3.7326412700258844
17420,3.9664019187722683
17421,5.0
17422,3.8
17423,3.1129921617782497
17424,4.75
17425,4.38
17426,4.799683518945117
17427,4.124993432612207
17428,3.61
17429,3.81
17430,3.7921336179388057
17431,4.26
17432,4.999999999999999
17433,4.0
17434,3.9171113919923757
17435,3.731861871470036
17436,4.101038893474701
17437,4.10084837079668
17438,4.0
17439,3.5443937863725283
17440,3.5088726745793446
17441,4.17
